Date,Tmin_50-90N_K,T_90N_K,T_50N_K,T_60-90N_K,U_60N_m/s
2018-03-19,211.03,219.5,218.56,218.68,1.32
2018-03-20,207.72,223.24,218.61,219.12,-1.39
2018-03-21,209.31,223.66,218.34,219.79,-0.49
2018-03-22,210.03,222.75,218.63,220.21,1.26
2018-03-23,210.22,223.51,218.95,220.74,2.12
2018-03-24,211.54,224.23,219.01,221.1,2.51
2018-03-25,212.08,221.38,218.97,221.27,3.67
2018-03-26,213.01,223.96,219.07,221.68,5.39
2018-03-27,211.03,225.99,219.27,221.51,3.83
2018-03-28,211.04,225.31,219.16,221.33,1.79
2018-03-29,212.63,224.89,219.18,221.33,3.47
2018-03-30,213.28,219.16,219.41,221.14,5.19
2018-03-31,214.21,220.45,219.69,221.15,6.29
2018-04-01,214.28,220.7,219.87,220.74,6.04
2018-04-02,215.4,224.86,220.3,220.79,5.37
2018-04-03,215.51,219.62,220.63,220.54,5.13
2018-04-04,215.34,220.56,221.4,220.42,4.21
2018-04-05,215.5,220.41,221.78,220.25,2.64
2018-04-06,215.75,219.99,222.0,220.38,2.35
2018-04-07,215.71,219.85,222.29,220.6,2.75
2018-04-08,216.34,221.3,222.42,220.92,2.08
2018-04-09,216.6,223.07,222.68,221.29,1.97
2018-04-10,216.5,222.36,223.16,221.47,2.52
2018-04-11,216.97,222.28,223.36,221.55,3.26
2018-04-12,217.72,221.37,223.72,221.95,2.39
2018-04-13,218.1,221.46,224.02,222.05,1.41
2018-04-14,218.39,220.89,224.57,222.17,0.64
2018-04-15,218.41,219.96,224.91,222.51,0.17
2018-04-16,218.72,221.28,225.31,222.89,-1.08
2018-04-17,218.91,221.72,225.88,223.04,-1.57
2018-04-18,218.5,222.17,226.04,223.39,-1.53
2018-04-19,219.28,222.39,226.4,223.81,-1.36
2018-04-20,220.05,223.12,226.41,224.06,-1.23
2018-04-21,219.84,224.84,226.5,224.65,-1.09
2018-04-22,220.2,225.41,226.9,224.89,-1.06
2018-04-23,220.58,226.09,227.26,225.45,-0.33
2018-04-24,222.05,226.5,227.36,225.59,-0.44
2018-04-25,223.58,227.05,227.97,226.13,-0.13
2018-04-26,224.3,227.04,228.06,226.25,-1.14
2018-04-27,224.18,227.12,228.09,226.57,-1.49
2018-04-28,223.65,227.2,228.21,226.86,-0.59
2018-04-29,224.15,226.96,228.15,227.36,-0.5
2018-04-30,223.32,227.02,228.3,227.55,-0.97
2018-05-01,224.12,227.33,228.57,227.91,-0.68
2018-05-02,224.4,228.13,229.05,228.52,-0.35
2018-05-03,224.98,227.79,229.39,228.86,-0.67
2018-05-04,224.67,227.98,229.8,229.12,-1.29
2018-05-05,224.67,228.23,230.28,229.27,-1.79
2018-05-06,224.28,228.68,230.43,229.28,-2.51
2018-05-07,225.23,229.01,230.34,229.62,-2.39
2018-05-08,225.72,229.58,230.87,229.69,-3.14
2018-05-09,226.23,229.67,231.24,229.89,-4.04
2018-05-10,226.48,229.59,231.46,230.25,-4.81
2018-05-11,226.9,229.81,231.42,230.21,-5.69
2018-05-12,226.93,230.05,231.83,230.65,-5.15
2018-05-13,225.66,230.41,231.98,231.09,-5.43
2018-05-14,227.63,230.69,232.28,231.41,-6.0
2018-05-15,228.12,230.56,232.2,231.64,-6.72
2018-05-16,228.25,231.35,232.45,231.97,-6.47
2018-05-17,227.91,232.4,232.64,232.34,-6.14
2018-05-18,229.1,232.59,232.95,232.65,-5.89
2018-05-19,229.94,233.32,232.85,232.93,-6.19
2018-05-20,231.22,233.49,233.01,233.24,-7.26
2018-05-21,230.97,234.21,233.26,233.49,-7.05
2018-05-22,231.26,235.29,233.46,233.85,-6.68
2018-05-23,231.56,235.84,233.52,234.25,-6.66
2018-05-24,230.22,236.12,233.67,234.42,-7.61
2018-05-25,230.26,237.22,233.63,234.68,-7.78
2018-05-26,229.57,236.98,233.94,235.06,-7.64
2018-05-27,229.97,237.1,233.98,235.25,-8.14
2018-05-28,230.78,237.36,234.03,235.41,-8.36
2018-05-29,230.4,237.64,234.02,235.51,-7.86
2018-05-30,231.93,237.69,234.16,235.74,-8.18
2018-05-31,231.28,237.97,234.22,236.08,-8.08
2018-06-01,230.96,238.08,234.19,236.21,-8.59
2018-06-02,230.66,237.87,234.04,236.34,-9.05
2018-06-03,232.44,237.96,234.58,236.53,-9.89
2018-06-04,233.52,237.15,235.1,236.74,-10.5
2018-06-05,232.76,236.97,235.27,236.71,-10.15
2018-06-06,232.98,237.03,235.21,237.05,-10.3
2018-06-07,232.76,237.68,235.14,237.33,-10.14
2018-06-08,233.6,237.77,235.26,237.37,-10.39
2018-06-09,233.72,238.18,235.37,237.77,-11.08
2018-06-10,233.58,238.39,235.66,237.73,-11.04
2018-06-11,233.89,238.11,235.83,237.7,-11.4
2018-06-12,233.97,238.66,235.78,237.98,-11.62
2018-06-13,233.72,239.16,235.9,238.28,-11.61
2018-06-14,234.62,238.89,235.94,238.26,-11.3
2018-06-15,234.72,239.65,235.95,238.51,-10.95
2018-06-16,234.68,239.31,236.09,238.65,-10.65
2018-06-17,234.57,239.84,235.67,238.91,-10.38
2018-06-18,234.22,240.01,235.66,238.95,-10.28
2018-06-19,234.52,240.8,235.81,239.2,-10.28
2018-06-20,233.68,240.11,235.96,239.19,-10.38
2018-06-21,234.46,240.66,236.07,239.3,-11.01
2018-06-22,234.87,241.53,236.25,239.31,-11.44
2018-06-23,233.97,241.45,235.93,239.19,-10.95
2018-06-24,234.25,241.56,236.01,239.25,-10.77
2018-06-25,233.94,242.05,236.06,239.35,-11.13
2018-06-26,234.63,241.27,236.03,239.33,-11.38
2018-06-27,234.43,241.14,235.82,239.31,-11.58
2018-06-28,234.32,241.71,235.65,239.67,-11.92
2018-06-29,233.86,241.87,235.97,239.71,-11.68
2018-06-30,233.69,241.34,235.75,239.69,-11.68
2018-07-01,234.38,242.43,236.02,239.9,-12.02
2018-07-02,234.92,242.16,235.81,239.82,-11.82
2018-07-03,233.93,241.83,235.94,239.75,-11.85
2018-07-04,234.46,241.8,235.88,239.8,-11.58
2018-07-05,234.02,241.91,235.85,239.85,-11.62
2018-07-06,233.48,242.83,235.67,239.96,-11.97
2018-07-07,234.34,241.77,235.73,239.88,-11.67
2018-07-08,234.19,242.37,235.9,239.9,-11.32
2018-07-09,234.24,242.28,235.77,240.0,-10.91
2018-07-10,234.04,243.31,235.69,240.0,-10.8
2018-07-11,233.72,242.33,235.67,239.99,-10.77
2018-07-12,233.29,241.87,235.68,240.06,-10.61
2018-07-13,233.51,242.11,235.6,240.0,-10.2
2018-07-14,233.15,242.24,235.6,240.16,-10.65
2018-07-15,234.26,241.91,235.63,240.06,-9.94
2018-07-16,233.6,242.83,235.67,240.13,-9.85
2018-07-17,233.49,242.36,235.54,239.94,-9.31
2018-07-18,233.84,242.4,235.51,239.68,-9.39
2018-07-19,234.12,242.02,235.45,239.66,-9.47
2018-07-20,234.33,241.89,235.2,239.61,-9.51
2018-07-21,232.9,241.62,235.26,239.34,-8.95
2018-07-22,232.5,241.3,234.99,239.12,-8.93
2018-07-23,233.49,241.3,235.13,239.08,-9.08
2018-07-24,233.26,240.84,235.21,238.95,-8.51
2018-07-25,233.0,240.9,235.03,238.97,-8.29
2018-07-26,232.34,240.29,234.74,238.62,-8.37
2018-07-27,231.86,240.39,234.57,238.47,-7.97
2018-07-28,231.97,239.75,234.57,238.27,-8.16
2018-07-29,232.8,239.45,234.71,238.01,-8.3
2018-07-30,232.92,239.37,234.34,237.83,-8.34
2018-07-31,232.56,238.29,234.39,237.63,-8.12
2018-08-01,232.81,237.68,234.38,237.41,-8.32
2018-08-02,232.53,236.82,234.18,237.19,-7.63
2018-08-03,232.26,236.99,234.23,237.06,-7.44
2018-08-04,232.62,237.0,234.0,237.06,-6.63
2018-08-05,231.39,236.99,233.68,236.95,-5.92
2018-08-06,231.99,236.84,233.85,236.84,-5.51
2018-08-07,231.92,236.7,233.74,236.56,-5.57
2018-08-08,231.61,236.51,233.49,236.25,-5.05
2018-08-09,232.12,236.68,233.52,236.27,-4.61
2018-08-10,231.7,236.0,233.41,235.92,-4.55
2018-08-11,230.77,235.9,233.18,235.67,-4.24
2018-08-12,231.27,235.34,233.25,235.55,-4.02
2018-08-13,231.01,235.11,233.03,235.3,-3.23
2018-08-14,230.89,234.91,232.84,235.04,-2.9
2018-08-15,231.36,233.43,232.85,234.59,-2.45
2018-08-16,231.66,234.32,232.82,234.7,-1.46
2018-08-17,231.29,234.3,232.54,234.41,-1.39
2018-08-18,231.01,233.45,232.35,233.95,-1.43
2018-08-19,230.38,233.48,232.24,233.56,-1.0
2018-08-20,230.02,232.97,232.13,233.38,-0.32
2018-08-21,229.55,232.41,231.82,233.02,0.32
2018-08-22,229.25,231.71,231.56,232.74,0.64
2018-08-23,229.32,231.49,231.37,232.4,0.23
2018-08-24,229.35,230.77,231.36,231.97,0.72
2018-08-25,228.87,230.33,231.26,231.62,1.6
2018-08-26,227.89,230.05,231.2,231.38,1.76
2018-08-27,227.65,230.09,231.04,231.12,1.64
2018-08-28,227.86,229.37,231.14,230.86,2.55
2018-08-29,227.03,230.03,230.83,230.65,3.1
2018-08-30,226.74,228.88,230.92,230.3,3.34
2018-08-31,226.56,229.01,230.75,230.04,3.42
2018-09-01,226.06,228.66,230.55,229.81,3.69
2018-09-02,225.72,228.69,230.38,229.43,3.59
2018-09-03,224.97,228.82,230.25,229.04,3.46
2018-09-04,225.05,228.86,229.94,228.77,3.42
2018-09-05,225.02,228.48,229.82,228.38,3.66
2018-09-06,224.37,227.99,229.7,228.0,4.46
2018-09-07,223.72,227.27,229.67,227.59,4.48
2018-09-08,222.94,226.72,229.57,227.31,5.01
2018-09-09,221.96,226.01,229.37,226.71,4.53
2018-09-10,221.27,225.22,229.51,226.31,5.02
2018-09-11,220.57,223.67,229.16,225.96,5.04
2018-09-12,220.42,223.2,228.73,225.48,4.66
2018-09-13,219.67,222.1,228.58,225.15,5.15
2018-09-14,218.63,221.47,228.26,224.82,5.58
2018-09-15,218.1,220.68,228.44,224.56,6.72
2018-09-16,217.65,220.22,228.29,224.35,7.48
2018-09-17,217.8,220.3,228.52,223.95,7.89
2018-09-18,217.16,219.73,228.18,223.43,8.32
2018-09-19,216.68,219.65,228.15,223.07,8.92
2018-09-20,216.16,219.9,227.78,222.93,9.49
2018-09-21,216.54,219.99,227.3,222.64,9.5
2018-09-22,215.89,219.28,227.14,222.48,10.75
2018-09-23,216.15,217.4,226.96,222.22,11.3
2018-09-24,215.34,216.32,226.61,221.69,11.01
2018-09-25,213.94,215.48,226.54,221.09,10.86
2018-09-26,213.7,215.22,226.4,220.57,11.4
2018-09-27,213.57,214.92,226.31,219.89,11.38
2018-09-28,212.78,214.67,226.21,219.45,11.49
2018-09-29,211.82,213.79,225.74,218.87,11.37
2018-09-30,211.12,212.82,225.79,218.77,11.54
2018-10-01,210.31,212.13,225.36,218.33,11.67
2018-10-02,210.13,211.69,224.82,218.04,11.82
2018-10-03,209.57,210.62,224.81,217.68,11.72
2018-10-04,209.05,209.98,224.31,217.49,11.42
2018-10-05,208.81,209.72,223.9,217.28,11.17
2018-10-06,207.5,209.28,223.27,216.81,12.69
2018-10-07,206.99,209.47,223.19,216.34,13.77
2018-10-08,207.65,208.56,223.42,215.68,14.55
2018-10-09,207.64,209.1,223.7,215.2,15.66
2018-10-10,206.35,208.64,223.46,214.58,16.03
2018-10-11,205.4,208.11,223.74,214.05,17.07
2018-10-12,204.84,206.81,223.77,213.53,18.25
2018-10-13,204.55,205.99,223.23,212.97,19.85
2018-10-14,202.76,205.37,223.05,212.41,20.32
2018-10-15,202.34,204.71,222.65,212.03,21.84
2018-10-16,201.38,204.89,222.46,211.62,24.17
2018-10-17,201.08,203.86,222.17,211.21,25.95
2018-10-18,201.19,203.9,221.85,210.74,26.57
2018-10-19,201.02,201.94,221.6,210.21,25.92
2018-10-20,201.07,201.43,220.93,210.19,26.03
2018-10-21,200.87,201.69,220.83,209.86,25.29
2018-10-22,200.4,201.31,220.88,209.47,25.59
2018-10-23,199.75,200.2,220.89,208.82,27.17
2018-10-24,198.97,199.67,220.98,208.61,28.6
2018-10-25,198.46,198.86,220.57,208.32,29.04
2018-10-26,198.19,199.12,220.15,207.92,30.16
2018-10-27,198.12,198.85,219.74,207.67,31.2
2018-10-28,197.62,198.48,219.37,206.98,33.29
2018-10-29,197.25,197.86,219.06,206.27,32.68
2018-10-30,196.37,197.75,219.09,205.92,31.68
2018-10-31,195.92,197.23,218.72,205.45,31.75
2018-11-01,195.56,196.41,218.14,204.91,31.53
2018-11-02,195.63,197.17,217.97,204.82,31.97
2018-11-03,195.24,197.2,218.14,204.75,30.64
2018-11-04,193.84,197.52,217.71,205.45,28.18
2018-11-05,192.12,199.19,217.11,206.46,26.0
2018-11-06,193.6,201.13,216.54,207.35,23.44
2018-11-07,196.02,201.56,217.42,207.31,23.32
2018-11-08,194.1,197.6,218.94,206.47,23.36
2018-11-09,193.03,198.63,219.45,206.72,24.23
2018-11-10,192.66,197.88,219.3,207.02,28.9
2018-11-11,192.54,196.42,219.08,206.03,31.28
2018-11-12,191.96,195.77,218.7,205.05,32.89
2018-11-13,192.26,196.48,218.85,204.3,34.52
2018-11-14,191.93,195.43,218.32,203.8,35.92
2018-11-15,192.97,195.19,218.22,203.31,35.14
2018-11-16,193.52,195.03,217.63,202.73,34.87
2018-11-17,193.06,194.56,217.11,201.45,34.88
2018-11-18,192.43,195.77,216.99,201.41,34.51
2018-11-19,192.02,196.55,217.1,201.54,32.14
2018-11-20,191.96,196.46,218.6,202.2,29.64
2018-11-21,191.59,196.0,218.28,203.56,28.94
2018-11-22,193.79,197.79,218.39,204.83,29.09
2018-11-23,193.61,200.09,218.43,205.46,31.09
2018-11-24,193.16,200.23,218.32,206.3,33.57
2018-11-25,193.87,199.76,217.79,206.92,32.81
2018-11-26,195.54,200.62,218.56,207.26,32.17
2018-11-27,194.49,200.3,218.79,208.28,30.5
2018-11-28,194.19,205.51,217.05,209.97,29.42
2018-11-29,191.95,206.09,216.9,209.55,28.55
2018-11-30,191.04,203.81,217.21,208.81,29.14
2018-12-01,189.84,203.75,217.15,208.61,28.85
2018-12-02,189.59,203.06,218.22,208.78,30.21
2018-12-03,190.83,203.12,217.72,210.21,30.06
2018-12-04,192.69,203.42,217.55,211.82,27.0
2018-12-05,190.37,208.3,216.78,212.15,27.34
2018-12-06,186.73,207.65,216.35,210.94,27.76
2018-12-07,187.35,206.32,216.27,208.86,27.78
2018-12-08,187.4,199.38,216.32,206.92,27.9
2018-12-09,187.85,197.31,217.78,205.16,30.58
2018-12-10,190.75,200.87,219.94,204.7,31.98
2018-12-11,191.55,202.08,219.51,208.42,27.91
2018-12-12,191.78,204.13,218.67,211.43,28.75
2018-12-13,191.42,207.2,218.89,212.07,32.25
2018-12-14,191.06,206.94,219.21,212.54,34.05
2018-12-15,189.81,205.13,217.94,213.3,31.3
2018-12-16,190.25,211.45,217.25,214.73,24.99
2018-12-17,190.05,219.22,216.84,215.38,20.76
2018-12-18,191.6,211.71,217.91,214.01,18.08
2018-12-19,188.2,212.6,218.89,212.34,15.92
2018-12-20,191.1,205.53,222.32,210.36,20.58
2018-12-21,194.01,199.06,225.48,209.97,26.45
2018-12-22,190.69,196.66,228.43,213.1,29.51
2018-12-23,187.07,208.15,228.36,219.78,26.85
2018-12-24,186.76,213.11,227.19,225.11,17.47
2018-12-25,185.22,227.47,226.09,228.49,12.56
2018-12-26,188.55,237.59,226.67,230.14,10.37
2018-12-27,192.05,248.59,227.11,231.91,7.46
2018-12-28,195.16,258.51,225.01,234.41,4.4
2018-12-29,196.53,251.4,223.33,235.19,3.88
2018-12-30,197.71,250.17,222.8,235.33,2.73
2018-12-31,194.85,250.13,221.86,235.23,2.27
2019/1/1,228.46,247.58,220.66,234.53,0.22
2019/1/2,228.34,240.0,219.78,232.77,-1.54
2019/1/3,226.97,236.48,219.66,230.82,-7.2
2019/1/4,225.31,233.87,220.25,228.5,-8.63
2019/1/5,226.17,232.24,222.13,227.99,-8.08
2019/1/6,228.56,231.17,222.52,229.94,-8.63
2019/1/7,228.67,233.7,220.69,231.01,-8.38
2019/1/8,227.05,236.6,219.99,230.21,-6.99
2019/1/9,225.57,235.83,219.54,229.06,-10.17
2019/1/10,223.35,234.97,219.57,226.71,-10.22
2019/1/11,221.54,232.38,219.56,224.41,-8.39
2019/1/12,220.13,229.6,218.83,222.13,-5.81
2019/1/13,219.25,226.66,218.4,220.72,-4.25
2019/1/14,218.48,223.7,217.64,219.46,-3.7
2019/1/15,217.97,221.16,218.06,218.54,-3.21
2019/1/16,216.92,217.8,218.18,217.03,-2.07
2019/1/17,215.95,214.66,218.62,215.61,-1.05
2019/1/18,215.17,213.27,218.76,214.45,-0.85
2019/1/19,214.43,212.11,218.85,213.18,0.09
2019/1/20,213.6,208.97,219.15,211.93,-0.92
2019/1/21,212.8,206.6,219.01,210.78,-0.43
2019/1/22,211.99,204.79,218.23,209.98,0.42
2019/1/23,210.98,206.46,218.29,209.31,1.03
2019/1/24,210.2,206.91,217.46,208.63,2.08
2019/1/25,209.6,206.66,217.42,207.85,2.58
2019/1/26,209.07,206.12,217.72,207.13,3.73
2019/1/27,208.94,204.73,217.98,206.85,6.17
2019/1/28,208.96,204.54,217.65,206.83,9.41
2019/1/29,208.77,203.82,217.44,206.5,13.91
2019/1/30,207.9,201.96,216.85,205.56,17.19
2019/1/31,207.31,199.84,216.46,204.61,18.3
2019/2/1,207.33,199.36,216.91,204.24,18.72
2019/2/2,207.24,197.57,217.25,203.73,18.76
2019/2/3,206.89,195.74,217.59,203.25,19.12
2019/2/4,206.53,194.22,217.56,202.89,18.71
2019/2/5,206.53,196.05,217.76,202.69,18.95
2019/2/6,206.46,195.64,218.73,202.36,20.17
2019/2/7,206.92,194.85,218.73,202.43,21.13
2019/2/8,207.32,193.34,218.89,202.5,21.07
2019/2/9,207.5,193.74,219.52,202.76,22.19
2019/2/10,207.75,193.6,219.79,203.08,22.77
2019/2/11,207.44,194.12,220.55,202.91,22.8
2019/2/12,207.35,195.93,220.15,203.23,23.06
2019/2/13,207.3,199.75,220.21,203.36,21.76
2019/2/14,207.02,200.37,221.01,203.19,22.78
2019/2/15,207.4,198.55,222.31,203.23,23.61
2019/2/16,208.13,195.3,223.97,203.07,25.93
2019/2/17,208.95,193.25,224.45,202.96,27.86
2019/2/18,209.79,193.62,224.23,203.57,32.45
2019/2/19,209.88,193.96,224.32,203.96,34.81
2019/2/20,209.56,193.36,224.95,203.7,36.36
2019/2/21,208.73,192.06,225.93,202.79,36.96
2019/2/22,208.31,190.67,225.68,202.26,36.95
2019/2/23,207.95,191.19,225.41,201.75,37.14
2019/2/24,208.51,191.48,225.27,201.8,34.95
2019/2/25,209.04,191.94,224.9,202.37,34.45
2019/2/26,210.17,192.45,224.54,203.92,33.0
2019/2/27,212.58,193.14,224.22,206.02,32.72
2019/2/28,213.5,194.16,223.95,207.54,32.24
2019/3/1,213.25,193.07,223.88,207.37,33.39
2019/3/2,211.98,193.41,224.85,205.97,35.81
2019/3/3,211.45,192.97,225.55,205.3,39.45
2019/3/4,211.62,194.83,226.02,205.41,41.13
2019/3/5,211.82,193.0,224.99,205.56,43.01
2019/3/6,211.9,194.05,225.55,205.52,43.58
2019/3/7,211.7,193.57,225.45,205.33,43.4
2019/3/8,211.54,193.55,225.35,205.25,44.75
2019/3/9,211.6,194.1,226.08,205.26,47.42
2019/3/10,211.55,193.86,226.23,205.14,51.49
2019/3/11,211.76,193.31,226.27,205.35,52.73
2019/3/12,211.59,193.22,226.2,205.37,52.81
2019/3/13,211.26,193.72,226.41,205.2,51.23
2019/3/14,210.86,194.32,226.47,204.96,50.86
2019/3/15,210.91,195.66,226.49,205.27,49.5
2019/3/16,211.11,195.52,226.22,205.47,49.08
2019/3/17,211.4,195.79,226.26,205.93,49.1
2019/3/18,211.65,197.6,226.34,206.33,44.28
2019/3/19,212.61,198.84,226.07,207.32,41.09
2019/3/20,214.34,198.8,225.89,208.94,38.33
2019/3/21,216.51,200.58,225.13,211.68,33.45
2019/3/22,217.76,204.45,224.85,214.17,32.01
2019/3/23,218.49,207.13,225.29,215.47,29.5
2019/3/24,218.98,210.27,225.13,216.73,28.55
2019/3/25,219.09,212.48,225.2,217.35,25.93
2019/3/26,219.14,215.43,225.88,217.34,23.07
2019/3/27,220.31,213.74,226.84,217.75,23.63
2019/3/28,221.7,210.1,227.13,218.68,23.77
2019/3/29,222.64,214.4,227.83,220.39,26.82
2019/3/30,223.78,216.43,227.42,221.78,28.02
2019/3/31,224.39,221.11,228.32,222.74,28.25
2019/4/1,225.23,216.57,229.16,223.38,28.73
2019/4/2,225.1,219.81,229.03,223.46,28.03
2019/4/3,225.46,218.88,228.61,223.58,26.15
2019/4/4,225.64,218.49,229.31,223.47,26.06
2019/4/5,225.75,217.12,229.51,223.56,24.32
2019/4/6,226.36,217.24,229.87,224.25,23.9
2019/4/7,226.73,219.83,229.81,224.7,25.74
2019/4/8,226.54,220.8,229.61,224.9,26.62
2019/4/9,226.59,221.65,229.11,225.12,26.55
2019/4/10,226.57,223.88,228.42,225.56,24.84
2019/4/11,226.45,224.61,228.25,226.21,23.09
2019/4/12,226.69,229.03,227.47,227.21,19.95
2019/4/13,227.15,229.8,227.2,227.84,19.11
2019/4/14,227.47,231.62,227.05,228.35,16.41
2019/4/15,227.69,233.59,227.29,228.67,13.25
2019/4/16,228.09,233.53,227.8,228.94,11.72
2019/4/17,228.84,228.5,228.35,229.23,8.8
2019/4/18,228.91,232.59,228.34,229.77,6.56
2019/4/19,228.61,243.59,228.31,230.73,4.53
2019/4/20,229.34,235.16,227.93,231.4,2.89
2019/4/21,230.46,234.8,227.94,231.94,1.53
2019/4/22,231.04,235.95,228.52,232.31,0.71
2019/4/23,231.44,235.75,229.37,232.66,0.13
2019/4/24,231.6,236.93,229.24,232.93,-0.07
2019/4/25,231.45,235.87,228.95,233.02,-1.62
2019/4/26,231.61,237.02,228.19,233.53,-3.71
2019/4/27,231.72,235.64,227.7,233.78,-6.39
2019/4/28,231.77,235.28,227.66,233.76,-9.8
2019/4/29,231.82,235.13,228.23,233.53,-13.13
2019/4/30,231.89,234.78,228.86,233.23,-15.68
2019/5/1,232.18,234.08,229.54,233.08,-16.94
2019/5/2,232.72,233.98,229.69,233.37,-18.99
2019/5/3,233.01,233.95,230.19,233.4,-20.58
2019/5/4,232.99,234.1,230.75,233.16,-19.12
2019/5/5,233.03,234.32,231.24,233.22,-18.38
2019/5/6,232.88,234.02,231.71,233.18,-17.49
2019/5/7,232.99,233.84,232.08,233.27,-16.33
2019/5/8,232.95,234.15,231.75,233.37,-16.72
2019/5/9,232.83,234.78,232.08,233.28,-16.39
2019/5/10,232.97,234.73,231.7,233.55,-15.52
2019/5/11,233.45,233.78,231.81,233.82,-14.46
2019/5/12,233.87,234.37,231.76,234.16,-16.2
2019/5/13,233.91,233.46,231.48,234.08,-14.78
2019/5/14,234.15,233.69,231.73,234.46,-13.6
2019/5/15,234.14,234.32,231.35,234.56,-13.31
2019/5/16,234.45,234.81,231.86,234.97,-12.79
2019/5/17,234.47,234.91,232.04,235.11,-12.91
2019/5/18,234.47,235.14,232.1,235.26,-12.74
2019/5/19,234.46,236.83,232.34,235.24,-12.77
2019/5/20,234.68,237.46,232.61,235.56,-12.73
2019/5/21,234.79,236.89,232.62,235.71,-12.42
2019/5/22,234.89,238.01,232.99,235.79,-12.5
2019/5/23,235.14,237.57,232.87,236.06,-11.9
2019/5/24,235.45,237.22,232.77,236.41,-12.44
2019/5/25,235.51,237.26,233.03,236.46,-12.75
2019/5/26,236.02,237.3,233.42,236.9,-12.2
2019/5/27,236.24,236.69,233.48,237.03,-13.24
2019/5/28,236.28,236.32,233.84,237.01,-13.45
2019/5/29,236.33,236.56,233.76,237.08,-13.93
2019/5/30,236.59,236.78,233.92,237.3,-14.08
2019/5/31,236.85,236.8,233.92,237.47,-13.75
2019/6/1,237.12,237.29,233.98,237.82,-13.1
2019/6/2,237.38,237.73,234.13,238.1,-13.22
2019/6/3,237.48,237.57,234.24,238.16,-13.98
2019/6/4,237.61,238.48,234.57,238.29,-13.53
2019/6/5,237.58,238.86,234.61,238.28,-14.21
2019/6/6,237.59,239.33,234.85,238.32,-14.02
2019/6/7,237.71,239.85,234.51,238.58,-14.3
2019/6/8,237.79,240.51,234.73,238.68,-14.75
2019/6/9,237.72,241.12,234.5,238.73,-14.1
2019/6/10,237.67,241.11,234.31,238.73,-14.01
2019/6/11,237.83,240.98,234.4,238.98,-13.96
2019/6/12,237.97,240.6,234.37,239.11,-13.75
2019/6/13,237.9,240.58,234.55,238.94,-14.14
2019/6/14,237.9,239.94,234.53,238.93,-15.21
2019/6/15,238.08,239.88,234.66,239.16,-14.88
2019/6/16,237.97,240.51,234.6,239.12,-14.22
2019/6/17,238.21,240.31,234.84,239.25,-14.02
2019/6/18,238.1,240.27,234.78,239.21,-13.93
2019/6/19,238.28,240.08,234.94,239.29,-13.65
2019/6/20,238.18,240.28,234.89,239.3,-13.55
2019/6/21,238.21,240.4,234.72,239.24,-13.87
2019/6/22,238.32,240.72,234.81,239.32,-13.89
2019/6/23,238.27,240.73,234.78,239.3,-13.59
2019/6/24,238.42,241.2,234.86,239.5,-13.47
2019/6/25,238.67,241.27,235.05,239.73,-13.55
2019/6/26,238.5,241.54,235.0,239.7,-13.37
2019/6/27,238.68,241.65,234.74,239.9,-13.5
2019/6/28,238.75,241.62,234.87,239.94,-13.93
2019/6/29,238.81,241.53,235.22,240.0,-13.73
2019/6/30,238.76,241.68,235.25,239.98,-13.26
2019/7/1,238.83,241.07,235.14,240.01,-13.34
2019/7/2,238.73,241.08,235.1,239.9,-13.39
2019/7/3,238.88,241.37,235.11,240.01,-13.36
2019/7/4,238.83,240.88,235.01,239.89,-12.69
2019/7/5,238.65,240.59,234.63,239.75,-13.18
2019/7/6,238.74,240.42,235.28,239.66,-13.24
2019/7/7,238.73,240.09,235.11,239.67,-13.24
2019/7/8,238.68,239.95,235.08,239.59,-13.36
2019/7/9,238.67,240.24,235.04,239.62,-12.65
2019/7/10,238.74,240.27,234.96,239.7,-13.0
2019/7/11,238.83,240.65,235.04,239.86,-12.74
2019/7/12,238.77,240.76,234.81,239.8,-12.95
2019/7/13,238.71,241.2,234.78,239.76,-12.31
2019/7/14,238.61,241.45,234.66,239.7,-11.39
2019/7/15,238.65,241.33,234.69,239.75,-11.79
2019/7/16,238.48,241.55,234.64,239.57,-11.48
